train_diff,thisN,thisTrialN,thisRepN,prac_trials.thisRepN,prac_trials.thisTrialN,prac_trials.thisN,prac_trials.thisIndex,prac_trial2.thisRepN,prac_trial2.thisTrialN,prac_trial2.thisN,prac_trial2.thisIndex,training_trials.thisRepN,training_trials.thisTrialN,training_trials.thisN,training_trials.thisIndex,trials_2.thisRepN,trials_2.thisTrialN,trials_2.thisN,trials_2.thisIndex,thisRow.t,notes,wait_screen.started,text.started,key_resp_2.started,wait_screen.stopped,key_resp_2.keys,key_resp_2.rt,key_resp_2.duration,instructions.started,intstructs.started,space_to_cont.started,instructions.stopped,space_to_cont.keys,space_to_cont.rt,space_to_cont.duration,mouse.x,mouse.y,mouse.leftButton,mouse.midButton,mouse.rightButton,mouse.time,new_ui.started,text_2.started,text_2.stopped,new_ui.stopped,training_instructions.started,text_3.started,text_3.stopped,training_instructions.stopped,fixation.started,fix.started,fixation.stopped,participant,session,date,expName,expVersion,psychopyVersion,frameRate,expStart,
,,,,,,,,,,,,,,,,,,,,,,0.01889204978942871,0.03266596794128418,0.03266596794128418,1.3517608642578125,l,1.3058586120605469,None,,,,,,,,,,,,,,,,,,,,,,,,,pilot,001,2026-01-29_18h31.07.989,misty_module,,2025.2.3,59.540715146576794,2026-01-29 18h31.09.091482 +0000,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1.3518409729003906,1.3659393787384033,1.3659393787384033,1.951507568359375,space,0.5765557289123535,None,[],[],[],[],[],[],,,,,,,,,,,,pilot,001,2026-01-29_18h31.07.989,misty_module,,2025.2.3,59.540715146576794,2026-01-29 18h31.09.091482 +0000,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1.951953649520874,1.9654250144958496,3.9653642177581787,3.9509243965148926,,,,,,,,pilot,001,2026-01-29_18h31.07.989,misty_module,,2025.2.3,59.540715146576794,2026-01-29 18h31.09.091482 +0000,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,3.951137065887451,3.9653642177581787,5.9814841747283936,5.950962781906128,,,,pilot,001,2026-01-29_18h31.07.989,misty_module,,2025.2.3,59.540715146576794,2026-01-29 18h31.09.091482 +0000,
“hard”,0,0,0,,,,,,,,,0,0,0,4,0,0,0,0,5.9814841747283936,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,5.964268684387207,5.9814841747283936,6.468042373657227,,,,,,,,,
