prac_diff,thisN,thisTrialN,thisRepN,prac_trials.thisRepN,prac_trials.thisTrialN,prac_trials.thisN,prac_trials.thisIndex,thisRow.t,notes,wait_screen.started,text.started,key_resp_2.started,wait_screen.stopped,key_resp_2.keys,key_resp_2.rt,key_resp_2.duration,instructions.started,intstructs.started,space_to_cont.started,instructions.stopped,space_to_cont.keys,space_to_cont.rt,space_to_cont.duration,mouse.x,mouse.y,mouse.leftButton,mouse.midButton,mouse.rightButton,mouse.time,fixation.started,fix.started,fixation.stopped,participant,session,date,expName,expVersion,psychopyVersion,frameRate,expStart,
,,,,,,,,,,0.006679999999505526,0.009901542000079644,0.009901542000079644,2.40206070899967,l,2.2873063750002984,None,,,,,,,,,,,,,,,,,pilot,001,2026-01-31_18h24.21.229,misty_module,,2025.2.4,74.83123256007242,2026-01-31 18h24.21.777813 +0000,
,,,,,,,,,,,,,,,,,2.4020859590000327,2.408093541999733,2.408093541999733,3.14666862499962,space,0.7200149999998757,None,[],[],[],[],[],[],,,,pilot,001,2026-01-31_18h24.21.229,misty_module,,2025.2.4,74.83123256007242,2026-01-31 18h24.21.777813 +0000,
easy1,0,0,0,0,0,0,1,3.160959042000286,,,,,,,,,,,,,,,,,,,,,,3.156526292000308,3.160959042000286,3.648361792000287,,,,,,,,,
