train_diff,train_time,thisN,thisTrialN,thisRepN,prac_trials.thisRepN,prac_trials.thisTrialN,prac_trials.thisN,prac_trials.thisIndex,prac_trial2.thisRepN,prac_trial2.thisTrialN,prac_trial2.thisN,prac_trial2.thisIndex,training_trials.thisRepN,training_trials.thisTrialN,training_trials.thisN,training_trials.thisIndex,trials_2.thisRepN,trials_2.thisTrialN,trials_2.thisN,trials_2.thisIndex,thisRow.t,notes,wait_screen.started,text.started,key_resp_2.started,wait_screen.stopped,key_resp_2.keys,key_resp_2.rt,key_resp_2.duration,instructions.started,intstructs.started,space_to_cont.started,instructions.stopped,space_to_cont.keys,space_to_cont.rt,space_to_cont.duration,new_ui.started,text_2.started,text_2.stopped,new_ui.stopped,training_instructions.started,text_3.started,training_instructions.stopped,fixation.started,fix.started,fixation.stopped,participant,session,date,expName,expVersion,psychopyVersion,frameRate,expStart,
,,,,,,,,,,,,,,,,,,,,,,,0.006414292000044952,0.009686792000138666,0.009686792000138666,4.006891875000292,l,3.885749332999694,None,,,,,,,,,,,,,,,,,,pilot,001,2026-01-31_19h42.09.930,misty_module,,2025.2.4,74.72906045030378,2026-01-31 19h42.10.487992 +0000,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,4.006916083999386,4.012841624999055,4.012841624999055,4.38112433400056,space,0.35763945800135843,None,,,,,,,,,,,pilot,001,2026-01-31_19h42.09.930,misty_module,,2025.2.4,74.72906045030378,2026-01-31 19h42.10.487992 +0000,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,4.388450041999022,4.392933084000106,6.390191417000096,6.380497666999872,,,,,,,pilot,001,2026-01-31_19h42.09.930,misty_module,,2025.2.4,74.72906045030378,2026-01-31 19h42.10.487992 +0000,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,6.386985584000286,6.390191417000096,8.381243624999115,,,,pilot,001,2026-01-31_19h42.09.930,misty_module,,2025.2.4,74.72906045030378,2026-01-31 19h42.10.487992 +0000,
easy2,5,0,0,0,,,,,,,,,0,0,0,1,0,0,0,0,8.404594042000099,,,,,,,,,,,,,,,,,,,,,,,8.400485459000265,8.404594042000099,8.888390750000326,,,,,,,,,
