train_diff,train_time,thisN,thisTrialN,thisRepN,slider_training.response,slider_training.rt,key_resp_train.keys,prac_trials.thisRepN,prac_trials.thisTrialN,prac_trials.thisN,prac_trials.thisIndex,prac_trial2.thisRepN,prac_trial2.thisTrialN,prac_trial2.thisN,prac_trial2.thisIndex,training_trials.thisRepN,training_trials.thisTrialN,training_trials.thisN,training_trials.thisIndex,trials_2.thisRepN,trials_2.thisTrialN,trials_2.thisN,trials_2.thisIndex,thisRow.t,notes,wait_screen.started,text.started,key_resp_2.started,wait_screen.stopped,key_resp_2.keys,key_resp_2.rt,key_resp_2.duration,instructions.started,intstructs.started,space_to_cont.started,instructions.stopped,space_to_cont.keys,space_to_cont.rt,space_to_cont.duration,mouse.x,mouse.y,mouse.leftButton,mouse.midButton,mouse.rightButton,mouse.time,new_ui.started,text_2.started,text_2.stopped,new_ui.stopped,training_instructions.started,text_3.started,text_3.stopped,training_instructions.stopped,fixation.started,fix.started,fixation.stopped,training_routine_1.started,textbox_3.started,slider_training.started,key_resp_train.started,training_routine_1.stopped,trial.outcome,trials_2.slider_training.response,trials_2.slider_training.rt,trials_2.key_resp_train.keys,feedback.started,textbox_2.started,feedback.stopped,participant,session,date,expName,expVersion,psychopyVersion,frameRate,expStart,
,,,,,,,,,,,,,,,,,,,,,,,,,,0.04652249999980995,0.05583208299958642,0.05583208299958642,1.9039924169996993,l,1.5500627080000413,None,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,pilot,001,2026-01-30_17h41.50.228,misty_module,,2025.2.4,74.75664376313684,2026-01-30 17h41.50.838789 +0000,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1.9040198749999035,1.9155664999998407,1.9155664999998407,3.4723194579996743,space,1.5503007500001331,None,[],[],[],[],[],[],,,,,,,,,,,,,,,,,,,,,,,,pilot,001,2026-01-30_17h41.50.228,misty_module,,2025.2.4,74.75664376313684,2026-01-30 17h41.50.838789 +0000,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,3.48049624999976,3.483338707999792,5.478986166999675,5.46988679199967,,,,,,,,,,,,,,,,,,,,pilot,001,2026-01-30_17h41.50.228,misty_module,,2025.2.4,74.75664376313684,2026-01-30 17h41.50.838789 +0000,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,5.47565349999968,5.478986166999675,7.494675582999662,7.469793750000008,,,,,,,,,,,,,,,,pilot,001,2026-01-30_17h41.50.228,misty_module,,2025.2.4,74.75664376313684,2026-01-30 17h41.50.838789 +0000,
med2,5,0,0,0,None,None,None,,,,,,,,,0,0,0,3,0,0,0,0,7.494675582999662,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,7.486598999999842,7.494675582999662,7.976616499999636,7.996726707999642,8.027501166999627,8.027501166999627,8.027501166999627,12.989092041999811,Incorrect!,None,None,None,12.994137166999735,13.001442207999844,13.990632666999772,pilot,001,2026-01-30_17h41.50.228,misty_module,,2025.2.4,74.75664376313684,2026-01-30 17h41.50.838789 +0000,
med2,5,1,0,1,None,None,None,,,,,,,,,0,0,0,3,1,0,1,0,14.002028582999628,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,13.990847166999629,14.002028582999628,14.49892224999985,14.513716874999773,14.526131541999803,14.526131541999803,14.526131541999803,19.511449249999714,Incorrect!,None,None,None,19.51169766699968,19.523786541999925,20.512902166999993,pilot,001,2026-01-30_17h41.50.228,misty_module,,2025.2.4,74.75664376313684,2026-01-30 17h41.50.838789 +0000,
med2,5,2,0,2,None,None,None,,,,,,,,,0,0,0,3,2,0,2,0,20.52585429199962,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,20.513073207999696,20.52585429199962,21.02265820799994,21.0317014999996,21.04493945799959,21.04493945799959,21.04493945799959,26.033982166999976,Incorrect!,None,None,None,26.03423845799989,26.046283416999813,27.035382541999752,pilot,001,2026-01-30_17h41.50.228,misty_module,,2025.2.4,74.75664376313684,2026-01-30 17h41.50.838789 +0000,
med2,5,3,0,3,None,None,None,,,,,,,,,0,0,0,3,3,0,3,0,27.046799541999917,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,27.035576708000008,27.046799541999917,27.54422941699977,27.554002082999887,27.567389999999705,27.567389999999705,27.567389999999705,32.556208499999684,Incorrect!,None,None,None,32.55645749999985,32.56853099999989,33.557718374999695,pilot,001,2026-01-30_17h41.50.228,misty_module,,2025.2.4,74.75664376313684,2026-01-30 17h41.50.838789 +0000,
,,4,0,4,,,,,,,,,,,,,,,,4,0,4,0,33.56916929199997,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,33.55789687499964,33.56916929199997,34.063833875,34.06501308299994,34.07705070799966,34.07705070799966,34.07705070799966,,,,,,,,,,,,,,,,,
