thisN,thisTrialN,thisRepN,prac_trials.thisRepN,prac_trials.thisTrialN,prac_trials.thisN,prac_trials.thisIndex,thisRow.t,notes,wait_screen.started,text.started,key_resp_2.started,wait_screen.stopped,key_resp_2.keys,key_resp_2.rt,key_resp_2.duration,instructions.started,intstructs.started,space_to_cont.started,instructions.stopped,space_to_cont.keys,space_to_cont.rt,space_to_cont.duration,mouse.x,mouse.y,mouse.leftButton,mouse.midButton,mouse.rightButton,mouse.time,fixation.started,fix.started,fix.stopped,fixation.stopped,practice_trials.started,prog_3.started,participant,session,date,expName,expVersion,psychopyVersion,frameRate,expStart,
,,,,,,,,,0.01412653923034668,0.02620553970336914,0.02620553970336914,1.3987843990325928,l,1.3528366088867188,None,,,,,,,,,,,,,,,,,,,,pilot,001,2026-01-29_17h36.58.885,misty_module,,2025.2.3,59.99885561264777,2026-01-29 17h36.59.871145 +0000,
,,,,,,,,,,,,,,,,1.3988866806030273,1.4095878601074219,1.4095878601074219,1.7631862163543701,space,0.34828639030456543,None,[],[],[],[],[],[],,,,,,,pilot,001,2026-01-29_17h36.58.885,misty_module,,2025.2.3,59.99885561264777,2026-01-29 17h36.59.871145 +0000,
0,0,0,0,0,0,0,1.7758464813232422,,,,,,,,,,,,,,,,,,,,,,1.765430212020874,1.7758464813232422,,2.2626821994781494,2.2731308937072754,,,,,,,,,,
