train_diff,thisN,thisTrialN,thisRepN,prac_trials.thisRepN,prac_trials.thisTrialN,prac_trials.thisN,prac_trials.thisIndex,prac_trial2.thisRepN,prac_trial2.thisTrialN,prac_trial2.thisN,prac_trial2.thisIndex,training_trials.thisRepN,training_trials.thisTrialN,training_trials.thisN,training_trials.thisIndex,trials_2.thisRepN,trials_2.thisTrialN,trials_2.thisN,trials_2.thisIndex,thisRow.t,notes,wait_screen.started,text.started,key_resp_2.started,wait_screen.stopped,key_resp_2.keys,key_resp_2.rt,key_resp_2.duration,instructions.started,intstructs.started,space_to_cont.started,instructions.stopped,space_to_cont.keys,space_to_cont.rt,space_to_cont.duration,mouse.x,mouse.y,mouse.leftButton,mouse.midButton,mouse.rightButton,mouse.time,new_ui.started,text_2.started,text_2.stopped,new_ui.stopped,training_instructions.started,text_3.started,text_3.stopped,training_instructions.stopped,fixation.started,fix.started,fixation.stopped,training_routine_1.started,participant,session,date,expName,expVersion,psychopyVersion,frameRate,expStart,
,,,,,,,,,,,,,,,,,,,,,,0.006660938262939453,0.021024227142333984,0.021024227142333984,1.6901390552520752,l,1.6601924896240234,None,,,,,,,,,,,,,,,,,,,,,,,,,,pilot,001,2026-01-29_18h33.20.507,misty_module,,2025.2.3,60.000486377844055,2026-01-29 18h33.21.572313 +0000,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1.6902039051055908,1.7043828964233398,1.7043828964233398,2.173520565032959,space,0.4647514820098877,None,[],[],[],[],[],[],,,,,,,,,,,,,pilot,001,2026-01-29_18h33.20.507,misty_module,,2025.2.3,60.000486377844055,2026-01-29 18h33.21.572313 +0000,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2.1739282608032227,2.1876096725463867,4.187670946121216,4.173231363296509,,,,,,,,,pilot,001,2026-01-29_18h33.20.507,misty_module,,2025.2.3,60.000486377844055,2026-01-29 18h33.21.572313 +0000,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,4.173448801040649,4.187670946121216,6.203279733657837,6.173248529434204,,,,,pilot,001,2026-01-29_18h33.20.507,misty_module,,2025.2.3,60.000486377844055,2026-01-29 18h33.21.572313 +0000,
med1,0,0,0,,,,,,,,,0,0,0,2,0,0,0,0,6.203279733657837,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,6.186235427856445,6.203279733657837,6.689846992492676,6.702066898345947,,,,,,,,,
