prac_diff,thisN,thisTrialN,thisRepN,prac_trials.thisRepN,prac_trials.thisTrialN,prac_trials.thisN,prac_trials.thisIndex,thisRow.t,notes,wait_screen.started,text.started,key_resp_2.started,wait_screen.stopped,key_resp_2.keys,key_resp_2.rt,key_resp_2.duration,instructions.started,intstructs.started,space_to_cont.started,instructions.stopped,space_to_cont.keys,space_to_cont.rt,space_to_cont.duration,mouse.x,mouse.y,mouse.leftButton,mouse.midButton,mouse.rightButton,mouse.time,fixation.started,fix.started,fixation.stopped,participant,session,date,expName,expVersion,psychopyVersion,frameRate,expStart,
,,,,,,,,,,0.0059389999996710685,0.00885787499964863,0.00885787499964863,1.2440521669996087,l,1.1360054579999996,None,,,,,,,,,,,,,,,,,pilot,001,2026-01-31_17h53.35.710,misty_module,,2025.2.4,75.2385296510217,2026-01-31 17h53.36.283678 +0000,
,,,,,,,,,,,,,,,,,1.2440819589996863,1.250922208999782,1.250922208999782,1.5286150419997284,space,0.26991774999987683,None,[],[],[],[],[],[],,,,pilot,001,2026-01-31_17h53.35.710,misty_module,,2025.2.4,75.2385296510217,2026-01-31 17h53.36.283678 +0000,
easy1,0,0,0,0,0,0,1,1.536752125000021,,,,,,,,,,,,,,,,,,,,,,1.5344603339999594,1.536752125000021,2.034044958999857,,,,,,,,,
