train_diff,thisN,thisTrialN,thisRepN,prac_trials.thisRepN,prac_trials.thisTrialN,prac_trials.thisN,prac_trials.thisIndex,prac_trial2.thisRepN,prac_trial2.thisTrialN,prac_trial2.thisN,prac_trial2.thisIndex,training_trials.thisRepN,training_trials.thisTrialN,training_trials.thisN,training_trials.thisIndex,trials_2.thisRepN,trials_2.thisTrialN,trials_2.thisN,trials_2.thisIndex,thisRow.t,notes,wait_screen.started,text.started,key_resp_2.started,wait_screen.stopped,key_resp_2.keys,key_resp_2.rt,key_resp_2.duration,instructions.started,intstructs.started,space_to_cont.started,instructions.stopped,space_to_cont.keys,space_to_cont.rt,space_to_cont.duration,mouse.x,mouse.y,mouse.leftButton,mouse.midButton,mouse.rightButton,mouse.time,new_ui.started,text_2.started,text_2.stopped,new_ui.stopped,training_instructions.started,text_3.started,text_3.stopped,training_instructions.stopped,fixation.started,fix.started,fixation.stopped,participant,session,date,expName,expVersion,psychopyVersion,frameRate,expStart,
,,,,,,,,,,,,,,,,,,,,,,0.006954669952392578,0.020818471908569336,0.020818471908569336,4.273226261138916,l,4.241356372833252,None,,,,,,,,,,,,,,,,,,,,,,,,,pilot,001,2026-01-29_18h29.03.371,misty_module,,2025.2.3,60.00366233290606,2026-01-29 18h29.04.476584 +0000,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,4.27329421043396,4.287418365478516,4.287418365478516,4.906623601913452,space,0.6126580238342285,None,[],[],[],[],[],[],,,,,,,,,,,,pilot,001,2026-01-29_18h29.03.371,misty_module,,2025.2.3,60.00366233290606,2026-01-29 18h29.04.476584 +0000,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,4.907292366027832,4.920665502548218,6.920706748962402,6.90636682510376,,,,,,,,pilot,001,2026-01-29_18h29.03.371,misty_module,,2025.2.3,60.00366233290606,2026-01-29 18h29.04.476584 +0000,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,6.906583547592163,6.920706748962402,8.936132431030273,8.906269073486328,,,,pilot,001,2026-01-29_18h29.03.371,misty_module,,2025.2.3,60.00366233290606,2026-01-29 18h29.04.476584 +0000,
“easy2”,0,0,0,,,,,,,,,0,0,0,1,0,0,0,0,8.936132431030273,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,8.920528650283813,8.936132431030273,9.422818660736084,,,,,,,,,
